Year,Month,DWT_CONV_CFLUX_GRC (PgC/month),DWT_CONV_CFLUX_DRIBBLED (PgC/month),ER (PgC/month),GPP (PgC/month),HR (PgC/month),LAND_UPTAKE (PgC/month),LAND_USE_FLUX (PgC/month),NBP (PgC/month),NEE (PgC/month),NEP (PgC/month),NPP (PgC/month),PFT_FIRE_CLOSS (PgC/month),WOOD_HARVESTC (PgC/month),WOODC_ALLOC (PgC/month),WOODC_LOSS (PgC/month),PBOT (Pa),PCO2 (Pa),XCO2 (ppm),QBOT (kg/kg),TBOT (K),TOTECOSYSC (PgC),TOTSOMC (PgC),TOTLITC (PgC),TOTVEGC (PgC),TOTVEGC_ABG (PgC),WOODC (PgC),FRAC_VEG,AREA (km^2),BARE_AREA (km^2),FOREST_AREA (km^2),SHRUB_AREA (km^2),GRASS_AREA (km^2),CROP_AREA (km^2),PRECC (mm/month),PRECL (mm/month),PRECSC (mm/month),PRECSL (mm/month),SFCO2 (PgC/month),SFCO2_FFF (PgC/month),SFCO2_LND (PgC/month),SFCO2_OCN (PgC/month),TMCO2 (PgC),TMCO2_FFF (PgC),TMCO2_LND (PgC),TMCO2_OCN (PgC),TREFHT (K),PRECIP (mm/month)
2015,1,0.05201734174741552,0.0,11.42599258530854,11.336838803667321,3.691150881883112,0.7489950849657047,0.16077677943887658,-0.910657882891558,0.9097720575587463,-0.08915374097718343,3.6019967749296162,0.6027670940426973,0.08973975038184508,0.8188417455677358,1.0848851355999498,99116.50556743787,41.21109963780312,448.51318531990944,0.00640685610695101,295.7524783231058,3043.2973016388178,2046.3112170299892,29.937913126908498,817.7689902034567,498.86875005418085,614.177739348576,0.9316289400795311,11007.01166710475,37050230.59130354,44559731.84034386,12033585.792006422,29496721.73960054,16353787.9578862,43.349093017575214,57.437180392839736,0.13276584732567043,7.8491854180648195,20.84612006345399,12.098920039453692,10.659965455691502,-2.560631703790558,11505.205654816524,11500.962672727166,3190.350959011084,7983.210258070262,305.5504826911516,108.76822467580543
2015,2,0.04543864172238156,0.0,9.833100614407412,9.650875854705122,3.079987836380238,0.7518741418341653,0.14059327294467694,-0.8932840199680216,0.8924674058692882,-0.18222417167171237,2.8977630766779487,0.5295438079915269,0.07851934867399497,0.7303386089367734,0.9432530764451158,96153.18234453537,40.19951572901213,437.61986703281684,0.006251763803056968,286.9044561229611,2952.183780343162,1985.589157093458,29.259458325375228,792.383473619253,483.70999423549387,595.650976493271,0.903966071973109,10680.180351659596,35948675.44003911,43241367.01284155,11675780.000566198,28611475.09916205,15874761.811066588,38.83670016460286,49.615855660304376,0.0830793318290079,6.959338820273084,19.837481390585634,10.272257857066156,10.77621968131053,-1.5624809230723147,11184.062871831047,11170.599990609213,3100.872275152278,7748.774670931134,296.52285499491705,95.49497397700931
2015,3,0.04972249331393227,0.0,11.346864604012877,10.80567190624681,3.6774283673500356,0.7941127327722416,0.1540258043392682,-0.94906797814996,0.9481384490656884,-0.5411915629532581,3.136236921791206,0.22299809307715343,0.08608174405135322,0.8713136567933024,1.0329173399675085,95206.50157008637,39.8034110078965,434.58478202091237,0.007043735730230164,286.5850979753453,2927.1141698644474,1969.2844139561312,28.9618340099075,785.0110231402934,479.4719581092452,590.4908281723251,0.8965174231563942,10592.176039102766,35651053.18635113,42889764.1950222,11579083.639580509,28366398.94885613,15750464.186755337,43.37551653941907,52.1071175439119,0.10407194127434542,7.644227105788012,21.04336271780684,10.775161005971281,11.272634484434253,-1.5516705965956905,11111.872304557874,11089.148079314813,3074.287834815589,7679.565304206874,294.68672251815605,103.23093313039332
2015,4,0.04790783903917924,0.0,11.745621432946189,11.641078906898603,4.0515469032418405,0.27556445027310045,0.1484771582905986,-0.4249277708590694,0.42404161801297235,-0.10453988970034993,3.9470067962082047,0.14499367425491372,0.08311052543003647,1.145379068241218,0.9923347832577535,94919.86147626938,39.782591189158936,435.14314928268664,0.007474062197386293,288.2462781236573,2920.7720829804116,1965.6367819198426,28.268024094127014,783.2607060593573,478.4388673252866,589.2982312720333,0.8948110569884091,10572.015660317451,35581750.714278825,42812984.536079794,11556539.995615844,28302791.496278014,15727202.95648088,42.73093917895085,49.39583607450843,0.15467582954906905,7.734174022808653,13.45328795085275,9.995177495627011,4.828371482372463,-1.7652498733579518,11109.24970029498,11078.52066646776,3068.629876400518,7637.822247782503,294.8552667572214,100.01562510581701
2015,5,0.050626936036453074,0.0,13.834345015442182,15.03750350811309,4.846092786487314,-1.0799123908585246,0.15663301866208645,0.9224488524724745,-0.9232794719729494,1.2031600092738801,6.049252237012731,0.1116925904516276,0.08783705432070771,1.7594671403426794,1.0271310953586215,97107.87403811871,40.663151497421474,444.67411952569773,0.008250726298940202,297.8282814403149,2984.4324003604156,2008.6696442532525,27.611415508044878,801.498622874677,489.1722584368836,602.5709254737219,0.9143675581515898,10803.071853626026,36357917.04807953,43753641.39696918,11808598.572212484,28911536.83750738,16077794.065519907,45.339989072727384,55.326290564305744,0.1506238145665894,6.6838940896125685,-4.2719328699142265,10.229777972012794,-11.535026144916712,-2.7645102617268473,11358.19745007574,11330.975473835868,3136.4299901673694,7772.3587162637505,302.41975670306834,107.5007975412123
2015,6,0.04818182199571542,0.0,14.49930132846528,18.42154366856211,4.817829530555339,-3.8144327103891964,0.148379234769211,3.665387445842589,-3.666053409492183,3.9222417354997785,8.740071266055118,0.10176425436675081,0.08333732661031709,1.7431285649168702,0.970428369802065,94862.07438790068,39.32989518990093,431.2532011602821,0.008817134749249672,293.68878269477244,2921.5579962255038,1965.2066815300175,25.760619606877896,787.2764118946022,479.51861916999525,590.3392829812601,0.8945795846844495,10569.280860827348,35569643.12225485,42811614.24680708,11552542.089772489,28276243.25881854,15736568.319967095,44.190567653530856,51.74060769040125,0.09053825959458717,5.364762045298929,-39.376655669935076,9.605395190057129,-44.09990864352673,-2.7622763266299444,11092.02427548437,11095.675400747723,3049.2915432240243,7603.97147270247,296.4688961141342,101.38647564882561
2015,7,0.05134660679959224,0.0,15.535461016559655,20.286465107848326,4.730400899613671,-4.385570860282115,0.1565664473800971,4.228370272835646,-4.229004094877913,4.7510031372163555,9.481404036830025,0.33632810215408265,0.08770142806848845,1.1787066557797465,1.0462320450059899,96557.59784499947,39.50234941365013,433.67145726961,0.009630400267015898,300.529290596604,2978.581180282716,2000.4872234645811,25.372350250052797,806.9263106830256,489.79052058967164,601.4095056969205,0.9107570799720058,10760.414768023773,36211402.395034954,43590755.65626107,11760944.393670771,28777802.05427663,16027983.74168931,46.68753068268831,54.715184793327985,0.14016573480643282,5.373275669822187,-45.781496764794,10.1117858780782,-50.15051235574623,-2.5514718491933723,11243.425446332909,11306.396333618843,3078.762139095277,7729.2689297602665,302.3033490312451,106.9161568806449
2015,8,0.052107178433263596,0.0,14.566404122436223,16.638391418701623,4.387536981898576,-1.6415334540979551,0.15735413612872234,1.4835493865958265,-1.4841793080096861,2.07198920849838,6.45952682780795,0.3740126524241452,0.0878129652926383,0.9617830732694589,1.089665565978606,96789.70953675269,39.519273866128394,433.52048269098447,0.00931637951615245,300.720885274053,2987.7970488733054,2004.4347227521844,25.74807349884795,811.5304177809375,491.69759555837504,602.6295784761119,0.9127084467921535,10783.469781057536,36287480.914436474,43689186.604831435,11785620.83678162,28829494.442355026,16069290.41990884,46.04108928487227,52.66631623391667,0.11367655850521705,5.4503108980346004,-11.339806745561535,10.166156783538113,-17.143828710343506,-2.6189365629404624,11239.0411525218,11340.910631821538,3074.691588575361,7733.246702701116,302.7037731654633,104.27139297532877
2015,9,0.05093709869092428,0.0,13.275158452150473,13.339950463013105,4.124055489105304,0.18121573389254084,0.15264216352701224,-0.3344879538762579,0.33385791670325693,0.06479116720058764,4.18884657435015,0.21599738418133302,0.08490348701007126,0.8589645120347942,1.0183378452363807,96903.70049455996,39.73588519190771,435.02632948075757,0.008545427638100232,299.3484251003018,2989.492288104529,2004.9271903692966,25.53964172887142,812.8673035648391,492.2845801344743,602.6154152605616,0.9130475422059393,10787.476126304266,36299482.15545825,43710366.6308802,11789484.361717487,28830392.461149704,16082114.542902,42.43080081332756,51.463450409559684,0.09081303566912326,6.209645539867617,10.835879998313757,9.797755598382246,4.405883796255866,-2.9238787127208696,11244.126967279333,11355.225928488024,3080.3171952407397,7707.351449049783,302.27383351794623,100.19470979842399
2015,10,0.052013753958838886,0.0,12.927861557794603,12.071865031135165,4.405541940527927,0.994083295245584,0.155078198995327,-1.1498343042455006,1.149161562752178,-0.855996526659438,3.549545413868489,0.12902560542612468,0.08612898833250235,1.206184625663335,1.0062740726599682,95246.16741292003,39.44996499653774,431.0110330877294,0.007444680325030265,290.9779504336167,2935.904334905832,1969.4700240774948,25.82826676336349,797.0580431152002,483.21079893262674,591.924437616782,0.8969256708904931,10596.999405336874,35657080.23159141,42943432.73838708,11580807.893334707,28311690.616780326,15804883.246543964,40.37866103618862,53.37525528740945,0.10629675415808387,7.3513267296404505,21.248047540927267,10.22755671870305,13.73875761226925,-3.2024699011572197,11064.089448133387,11164.748602632637,3036.6713794328944,7527.289379385279,295.9046738720354,101.21153980739658
