Year,Month,DWT_CONV_CFLUX_GRC (PgC/month),ER (PgC/month),GPP (PgC/month),HR (PgC/month),LAND_UPTAKE (PgC/month),LAND_USE_FLUX (PgC/month),NBP (PgC/month),NEE (PgC/month),NEP (PgC/month),NPP (PgC/month),PFT_FIRE_CLOSS (PgC/month),WOOD_HARVESTC (PgC/month),WOODC_ALLOC (PgC/month),WOODC_LOSS (PgC/month),PBOT (Pa),PCO2 (Pa),XCO2 (ppm),QBOT (kg/kg),TBOT (K),TOTECOSYSC (PgC),TOTSOMC (PgC),TOTLITC (PgC),TOTVEGC (PgC),TOTVEGC_ABG (PgC),WOODC (PgC),FRAC_VEG,AREA (km^2),BARE_AREA (km^2),FOREST_AREA (km^2),SHRUB_AREA (km^2),GRASS_AREA (km^2),CROP_AREA (km^2),PRECC (mm/month),PRECL (mm/month),PRECSC (mm/month),PRECSL (mm/month),SFCO2 (PgC/month),SFCO2_FFF (PgC/month),SFCO2_LND (PgC/month),SFCO2_OCN (PgC/month),TMCO2 (PgC),TMCO2_FFF (PgC),TMCO2_LND (PgC),TMCO2_OCN (PgC),TREFHT (K),PRECIP (mm/month)
2015,1,0.048689276661662007,10.694958554813638,10.611508824513294,3.454991363469162,0.7010744433500804,0.15049029481133402,-0.8523940692612086,0.8515649189575925,-0.08344969223799126,3.3715413286699913,0.564202106806988,0.08399820881095366,0.7664523205676232,1.01547427721016,92775.04,38.574417,419.81735,0.005996946,276.83026,2848.5874,1915.3884,28.022488,765.4482,466.95117,574.8827,0.8720234,10302.784,34679760.0,41708804.0,11263678.0,27609524.0,15307474.0,40.575621745794166,53.76235449308999,0.12427149974423145,7.34699520487952,19.512387080836632,11.324832167871323,9.977941775575474,-2.3968027059105905,10769.103578894676,10765.132062437293,2986.232576923391,7472.445147059317,286.0013888847562,101.8092429435079
2015,2,0.043833015502059425,9.485636791214347,9.30985115119256,2.9711529539781623,0.7253058116475586,0.13562524932240194,-0.8617188104835805,0.8609310523752356,-0.1757850727699406,2.795367313956376,0.5108317736812751,0.07574477795060375,0.7045312613627175,0.9099221533688251,92755.5,38.77902,422.15607,0.0060308506,276.76636,2847.865,1915.4261,28.225542,764.3837,466.61755,574.60297,0.8720234,10302.784,34678388.0,41713384.0,11263203.0,27600456.0,15313809.0,37.464361077619074,47.86262282208191,0.08014362890094719,6.713422647113524,19.13650136436737,9.909275911919421,10.39542967042116,-1.5072688779111505,10788.861256728667,10775.87410176694,2991.299417291033,7474.962881770919,286.0448817796633,92.12055017571545
2015,3,0.048364010064005925,11.036853490804788,10.510446882108226,3.576956236793194,0.7724165390754933,0.1498176188420075,-0.9231382054167625,0.922234072277206,-0.5264055048883165,3.0505508460919373,0.21690549485811061,0.08372987873599413,0.8475082333461614,1.0046966935078672,92605.336,38.71593,422.71136,0.0068512917,278.75522,2847.1416,1915.481,28.170559,763.5635,466.37216,574.35785,0.8720234,10302.784,34677020.0,41717960.0,11262728.0,27591392.0,15320141.0,42.19044095795795,50.68348325553412,0.10122856034982324,7.4353768694114635,20.468430652478258,10.480769579349676,10.964651434731566,-1.5092769358118323,10808.281486902057,10786.17811707679,2990.29428882261,7469.74958224352,286.63549761297935,100.41052964325337
2015,4,0.046687796668720694,11.446502205217257,11.344622005708516,3.948368404962821,0.26854680322685454,0.14469597283550684,-0.4141063709539594,0.4132427852709952,-0.10187763029989583,3.8464905628643464,0.141301200756061,0.0809939957662209,1.1162103346578078,0.9670635436123121,92502.59,38.76947,424.0616,0.0072837244,280.90567,2846.3904,1915.579,27.548138,763.31384,466.25473,574.2909,0.8720234,10302.784,34675610.0,41722690.0,11262236.0,27582020.0,15326687.0,41.642734046484414,48.137899708690625,0.1507367859703893,7.537212101804238,13.110680526865252,9.740635852975444,4.705410023309551,-1.7202952337178263,10826.336598594015,10796.390124031092,2990.4827809867143,7443.314064002693,287.34635118491815,97.46858264294968
2015,5,0.04828241389418508,13.1936795762158,14.341120066819713,4.621671307904762,-1.0299018883415556,0.1493793784220543,0.879730451379146,-0.8805226050753845,1.1474419369733369,5.769112712005153,0.10652013144181183,0.08376933988074597,1.6779866085926187,0.9795648828912817,92610.83,38.78005,424.08136,0.007868637,284.03592,2846.224,1915.6486,26.332737,764.3814,466.5188,574.666,0.8720234,10302.784,34674190.0,41727420.0,11261745.0,27572650.0,15333235.0,43.24030426789025,52.76414235956008,0.14364845923104289,6.374364441632528,-4.074100609305267,9.75603923047408,-11.000841650936556,-2.6364864066691553,10832.201853605493,10806.240521027812,2991.1826152457206,7412.422513630238,288.4147650650371,102.5224595283139
2015,6,0.04696695179973176,14.13371181115508,17.95705761469435,4.696351403254084,-3.718254516570596,0.1446379584422175,3.5729673218156677,-3.5736164936679415,3.823345214186702,8.519696617440786,0.09919834144511697,0.08123603549847758,1.6991768243315164,0.9459597122258856,92470.195,38.33822,420.37946,0.008594817,286.28363,2847.893,1915.6554,25.111084,767.4258,467.4279,575.4543,0.8720234,10302.784,34672780.0,41732150.0,11261253.0,27563278.0,15339782.0,43.07633408240001,50.43600525733544,0.088255402105564,5.229493405645619,-38.38380144795959,9.363202017327309,-42.987960974520156,-2.692627503831327,10812.346813170634,10815.905877920695,2972.405836928868,7412.242768169086,288.99364484702187,98.83008814748662
2015,7,0.04916288176559647,14.874751823663246,19.423699981416576,4.52922120130097,-4.199056473589735,0.14990781710366718,4.048541485826718,-4.049148351987242,4.548947244256851,9.078168445557822,0.32202437027990527,0.08397156516366522,1.1285773211966443,1.0017367365435348,92451.09,37.82235,415.2278,0.009220828,287.74805,2851.9048,1915.4083,24.293287,772.60846,468.96017,575.8321,0.8720234,10302.784,34671364.0,41736880.0,11260762.0,27553908.0,15346328.0,44.70195196810721,52.38819716512413,0.13420461209388668,5.144755085384177,-43.83445085834718,9.681740713720028,-48.01765614333083,-2.442960044852224,10765.252668317555,10825.545460368961,2947.8251526824893,7400.55006967509,289.4466593240383,102.3691088307094
2015,8,0.049784439994482454,13.917089617461897,15.896715655981097,4.191957387956791,-1.5683601799537428,0.1503398914223908,1.4174184370858711,-1.4180202790157637,1.9796278655121569,6.1715858624666,0.3573406008854363,0.08389859963244817,0.9189104675897397,1.0410924485768192,92475.195,37.757656,414.1958,0.008901091,287.3159,2854.6125,1915.0847,24.600323,775.3555,469.7796,575.76666,0.8720234,10302.784,34669924.0,41741690.0,11260263.0,27544386.0,15352983.0,43.988753866590216,50.3186535735368,0.10860929291979307,5.207356913443267,-10.834321593453362,9.712988451538655,-16.37962248903763,-2.502194401757003,10738.047744608904,10835.376272691889,2937.6336139370305,7388.528183813223,289.2103983438728,99.62337364649007
2015,9,0.048648443737420166,12.678692262852564,12.740573103656061,3.938757537980564,0.1730735291403107,0.1457837979614851,-0.3194590744897141,0.31885734551906353,0.06188003504803419,4.00063749475521,0.20629240498237778,0.08108868814815651,0.8203703746403335,0.972582904068986,92549.72,37.950512,415.48016,0.008161473,285.8984,2855.1714,1914.8438,24.39212,776.34436,470.16574,575.5393,0.8720234,10302.784,34668510.0,41746416.0,11259771.0,27535014.0,15359529.0,40.52434235852213,49.151145945205855,0.08673271485642806,5.930639935120534,10.349013037472574,9.357532608464364,4.20792301650966,-2.7925059083937485,10738.917060495245,10845.024233902233,2941.915452926588,7361.052415033377,288.6923668821402,95.69286095370494
2015,10,0.050569642553455196,12.56893202662468,11.736701412883122,4.283226343613933,0.9664835371950176,0.15077260328553166,-1.1179102705682453,1.1172562070896674,-0.832230613741558,3.450995729872375,0.12544333469577396,0.08373770054959095,1.1726960799933295,0.9783358495042194,92601.75,38.354675,419.04443,0.007237986,282.89923,2854.3918,1914.7896,25.11117,774.9285,469.79492,575.49023,0.8720234,10302.784,34667096.0,41751150.0,11259278.0,27525644.0,15366076.0,39.25758669530119,51.89334311881619,0.10334552792749031,7.147224276597404,20.65811611970602,9.943598531059516,13.357314339026907,-3.1135564319752183,10756.905741014692,10854.770191767244,2952.3611453184353,7318.301494123301,287.6891677429616,98.40149961864226
2015,11,0.048904010952810495,11.605386942392215,11.467228556284681,3.990542474639369,0.2989854820043547,0.14572738587048661,-0.44539642476593144,0.44471292312664445,-0.13815655358939694,3.8523858565895353,0.1526452891766894,0.08095476698599668,0.923011280974606,0.9456546486035222,92700.586,38.707287,422.1212,0.006760824,279.80273,2853.7583,1915.0482,27.175968,772.0223,468.6523,575.6119,0.8720234,10302.784,34665680.0,41755880.0,11258788.0,27516270.0,15372624.0,40.655942559674706,49.30805869865782,0.0745972728583459,7.292492808265312,12.268806971478332,10.120923748137843,4.820870175335321,-3.2513861535711817,10773.696740825677,10864.902946811613,2962.3019046321897,7313.390168659766,286.6176337111262,97.33109133945618
2015,12,0.5151527127054578,11.157869850285351,11.64067466306733,3.63415420979436,-0.18586427552236273,0.599643752866541,-0.41454721404079464,0.4137795725000615,0.4828039754102065,4.11695810907986,0.28159952480564243,0.08353573218755628,0.7769268518131867,0.9749796634423546,92805.44,38.863216,422.9668,0.0062095295,277.28925,2853.8154,1915.2145,27.399893,771.6894,468.3202,575.4535,0.8720234,10302.784,34664276.0,41760572.0,11258300.0,27506976.0,15379118.0,39.52319148422631,52.948287457456445,0.09621404200448523,7.1550937405295185,12.698758901473456,11.17786245763356,4.415055384745657,-3.493105668952391,10782.593907824235,10875.68038257438,2969.572508922058,7391.747306394093,285.8425893988587,99.72278672421677
2016,1,0.6109067076977226,10.448524000821635,11.019190122897271,3.224115785997128,-0.08709652242941957,0.6932933564712584,-0.6070699844258343,0.6061967579171323,0.5706665788238752,3.7947828215692425,0.4577324936235527,0.08585751670580066,0.7637881080881925,0.9862308189440228,92793.26,39.186295,426.3816,0.005980485,275.82794,2852.9365,1915.2457,27.230988,770.4442,467.54947,574.38574,0.8720234,10302.784,34662776.0,41765200.0,11257818.0,27497624.0,15385825.0,40.36278560997445,51.370413031447576,0.10623667112980655,7.028806756762809,16.455923511988097,11.567616448068117,7.054845985548655,-2.6022244946929427,10803.487382515283,10887.223645467206,2977.394946632768,7450.044700799377,285.34255198931675,98.86824206931465
2016,2,0.04289362495910609,9.644443105207756,9.776801319094375,2.9798296382068656,0.30019644927961053,0.1366949831663078,-0.437714729741856,0.4368914582300931,0.13235933979558467,3.11218840215588,0.40369842427026015,0.0774317333707586,0.7085742887284141,0.9060776985279517,92642.52,39.025276,425.55832,0.0063274056,277.09412,2852.8506,1915.2523,27.508478,769.97626,467.33063,574.1405,0.8720234,10302.784,34661304.0,41769370.0,11257382.0,27489034.0,15392156.0,38.48957883673062,47.922528508087076,0.10210219449836011,6.8077456161601315,13.897301353005455,10.124490468200529,5.586350911128321,-1.6284140674887013,10815.009263676868,10898.19445869464,2973.6346207351853,7459.635535875145,285.8533977795373,93.32195515547619
2016,3,0.04738168733524617,11.118064545735251,10.877220590191428,3.598424926531152,0.43346447005205846,0.15105641522268343,-0.5854598930454813,0.5845207806032704,-0.24084427907382633,3.357580666488502,0.16603068738731963,0.08562202492612414,0.8856473203195492,1.0059866266601603,92505.41,38.940292,425.49704,0.0066716624,278.52332,2852.4329,1915.2872,27.65927,769.3027,467.0729,573.91797,0.8720234,10302.784,34659830.0,41773536.0,11256947.0,27480440.0,15398489.0,41.67171963303078,51.927534017709775,0.14490672336026333,8.259934054088125,16.51129781796425,10.711326191523765,7.2094370315921275,-1.455167481303082,10830.877148850586,10908.724740241047,2971.7419899312554,7451.568116849474,286.4919435500186,102.00409442818895
2016,4,0.04585348523278299,11.380993310012855,11.446943040937185,3.8013063749531284,0.15241325002079975,0.14600724546198762,-0.2993108230384678,0.29842045864825195,0.06595120430574752,3.8672572845825925,0.18618082231114386,0.08284057548735291,1.1332008534736815,0.9826066125242505,92504.81,38.979877,426.2383,0.0071171653,280.89993,2851.943,1915.3369,26.950352,769.44763,467.0517,573.83936,0.8720234,10302.784,34658310.0,41777840.0,11256498.0,27471558.0,15405037.0,39.80606904028052,48.19165189888948,0.18017081206422764,7.189199354354159,11.986680686554886,9.958720157654406,3.5984459825634265,-1.6377121732440556,10846.105575079126,10919.164563423239,2973.4253791620386,7430.773341323241,287.334266895416,95.36709110558839
